compound,t.stat_cjm_4hr,p.val_cjm_4hr,p.adj_cjm_4hr,t.stat_cjm_8hr,p.val_cjm_8hr,p.adj_cjm_8hr,t.stat_cjm_24hr,p.val_cjm_24hr,p.adj_cjm_24hr,t.stat_639_4hr,p.val_639_4hr,p.adj_639_4hr,t.stat_639_8hr,p.val_639_8hr,p.adj_639_8hr,t.stat_639_24hr,p.val_639_24hr,p.adj_639_24hr
LPC(22:1)[M+H]+,0.4999241585752563,0.6455585665711024,0.998817218894207,-1.3771744576565546,0.2663985251852983,0.988429686274397,-1.1394607647975301,0.33753789576735843,0.75948152562034,-12.031034040794394,0.0013383145365855678,0.0538987794610198,-16.2771018431925,2.283191692585122e-4,0.0102039719453095,-14.817953851494387,1.2091088039882451e-4,0.00296587277213587
LPC(22:0)[M+Na]+,-0.44478661619893584,0.6831624216072025,0.998817218894207,-0.5956321429904271,0.5860900862508645,0.988429686274397,-1.4440708464898617,0.24866832512845408,0.75948152562034,-2.7171045134684713,0.0632802261646407,0.263878543106552,-2.533902244369485,0.08580266170916624,0.216326710733413,-7.727756960465799,0.06143994452687012,0.0977880033118505
LPC(20:5)[M+H]+,-0.4692065226293883,0.6678950240063309,0.998817218894207,-0.33229144196850374,0.7563787288171941,0.988429686274397,-0.3181939464853429,0.7725001277459074,0.922277402258423,-3.3232089527853232,0.04485796452327544,0.230935446990196,-4.023960302178354,0.036046891194682844,0.134022323074784,-9.60105078189574,0.007295133637388007,0.0245328284418613
LPC(16:1)[M+H]+,0.7325486352411968,0.5118778423655616,0.998817218894207,-0.988447886079297,0.38636103118878967,0.988429686274397,-0.7542672333598829,0.521950788848556,0.774929467585249,-2.8924264885831414,0.06752157333948483,0.264909142313917,-3.270376114315253,0.03769377836478313,0.134022323074784,-8.203806721114407,0.008026969020470419,0.0261503600120013
LPC(20:0)[M+H]+,0.5505848671065448,0.612296080181482,0.998817218894207,-0.34375446731722537,0.7584403302361704,0.988429686274397,-2.877772170853206,0.06595203924507005,0.75948152562034,-3.336572014079253,0.03582693484061893,0.196576734586028,-3.167671366945419,0.03629876288340758,0.134022323074784,-7.525532876847309,0.006998435745905513,0.0239208828364147
LPC(12:0)[M+H]+,0.922423520744115,0.43878115391060474,0.998817218894207,-1.249444106784726,0.29981292916056046,0.988429686274397,0.2677320618105276,0.8139095903606575,0.928283177516375,-1.9957045207054,0.12101787942719217,0.371062174420141,-2.7480175160689493,0.06955811397536224,0.191630300753316,-6.714568003080598,0.019399998219582215,0.0464930991814125
LPC(17:0)[M+H]+,0.40642773798217957,0.7107504888433294,0.998817218894207,-1.215448526361365,0.29105627440096804,0.988429686274397,0.5443803258410663,0.6385356745335119,0.851046538040135,-1.7522306157086527,0.16016201313167994,0.439014942381752,-2.7600984106519126,0.051400842505741104,0.158390744313987,-5.004888816719582,0.031141797681960705,0.0615456380728797
LPC(18:1)[2M+H]+,NA,NA,NA,-1.3246114008381604,0.295409104337492,0.988429686274397,NA,NA,NA,-4.046820303378944,0.052515185986072854,0.243355918019931,NA,NA,NA,-2.3730276887001045,0.24344244791906713,0.301232940006679
LPC(16:0)[M+H]+,0.48698626328294087,0.6566472458556186,0.998817218894207,-0.003781121552310839,0.9971940052889054,0.997194005288905,-1.5091392015710228,0.2617839493739348,0.75948152562034,-0.39195527949616693,0.7212599360434166,0.86696129524547,-2.9694547521278154,0.04248658377317287,0.144872285652786,-4.848757056454654,0.03671391336300685,0.0683468833588119
LPC(16:0)[M+Na]+,0.5770174993739989,0.612953020101755,0.998817218894207,-1.626397663597057,0.18870024391395074,0.988429686274397,-1.1343972305486625,0.37428672711000627,0.75948152562034,-3.1577553789594135,0.06172305179403902,0.259984975738528,-3.720569162591412,0.021105158421692458,0.102090068644466,-6.024612977834037,0.020853422787815892,0.0485803201258057
LPC(20:1)[M+H]+,0.2740928637050583,0.798747976791809,0.998817218894207,-1.1988313010007015,0.31098725403930183,0.988429686274397,-0.013192881062449268,0.9905410396727385,0.992951115195057,-5.250878611978158,0.014101269799541983,0.110947726536019,-5.177734207936803,0.010686506189587549,0.072654057332151,-3.9451523516901985,0.029280477060488374,0.0594635499335849
LPC(18:1)[2M+Na]+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.371318798396891,0.11336584282359644,0.253549411906538,NA,NA,NA
LPE(16:0)[M+H]+,0.5243597057334615,0.6332730820290549,0.998817218894207,-1.0432534745197175,0.40483161527306477,0.988429686274397,-0.48748112544633593,0.6690397063053546,0.861388621868144,-3.421251818597499,0.027470056954505797,0.163643053571842,-3.238713401981356,0.03810762601135219,0.134227409772201,-5.067486373112073,0.010286037735727218,0.0295812257641259
LPE(24:0)[M+H]+,0.5636513734711323,0.6047509726882145,0.998817218894207,-1.9351711466066372,0.12698277221087576,0.988429686274397,-1.1977071204246523,0.330609474077105,0.75948152562034,-5.916217779440142,0.007728808486817829,0.0895253649723065,-6.763709035759318,0.018305069103374778,0.0951863593375488,-6.484981166950359,0.0029315015440826765,0.0158757940763958
LPE(18:2)[M+H]+,-0.8214217200990198,0.46973026866548084,0.998817218894207,-1.5704718294915077,0.22645012479209756,0.988429686274397,-0.03270264271900286,0.9762536314614386,0.985824745495374,-2.319264186188192,0.1018500925534096,0.344570911355615,-4.0857856060426085,0.017350851093867636,0.0937396630525836,-4.284434210480482,0.021288444696953325,0.0487762716408216
LPE(20:2)[M+H]+,-0.25297009709095436,0.8129230259067715,0.998817218894207,-0.6738609372219346,0.5521313724670247,0.988429686274397,0.40780909621068073,0.7196148060135756,0.887885248541267,-2.906761137225214,0.0683708692797285,0.264909142313917,-5.388703100926018,0.00799039677924467,0.0615556492623293,-1.6204507429398938,0.18615622333777582,0.238860279984942
LPE(16:1)[M+H]+,-0.48068595896666044,0.675075927567997,0.998817218894207,-1.42499362046892,0.241493125244249,0.988429686274397,-1.0843870289649635,0.36324933405614285,0.75948152562034,-3.0195416718457246,0.052522860004301744,0.243355918019931,-3.6392193546884393,0.022123439345797098,0.104583531452859,-5.109826580892472,0.023768209696692078,0.0518918504896366
LPE(20:4)[M+H]+1,0.40873985199366913,0.7493583469100957,0.998817218894207,-1.2083374190723908,0.3099520955551124,0.988429686274397,-1.1293070779081125,0.3432663966164049,0.75948152562034,-3.6251818079355433,0.026999411176841837,0.163170354503522,-4.784738240474992,0.020868938392345306,0.102090068644466,-6.37269619594714,0.006127285954237087,0.0227435547929255
LPE(18:0)[M+H]+,0.568003058293426,0.6006295231016818,0.998817218894207,-1.7509135387393353,0.18638765455431092,0.988429686274397,-0.5397873175999734,0.6430169001953238,0.851046538040135,-5.661319707288357,0.006064916599759197,0.079033444440612,-5.212428376698157,0.0160374192536803,0.0889542187937467,-3.689150498650664,0.021268909114418443,0.0487762716408216
LPE(16:0)[M+Na]+,0.23012529716842375,0.8341025605430217,0.998817218894207,-0.9713771123481779,0.3895120824352773,0.988429686274397,-0.7676687553575484,0.5012672724833732,0.764896726900555,-3.886353652680271,0.01783701255403211,0.128241969569507,-2.722370929509301,0.082343961233178,0.211451159709889,-2.9183206014745355,0.08477269135009105,0.129664425877796
LPE(18:1)[M+Na]+,-0.1715753353264808,0.876901174317447,0.998817218894207,-2.2168781794645405,0.11904837872520381,0.988429686274397,-1.755495291553466,0.18910395574026956,0.75948152562034,-4.968036186227838,0.00992487807352185,0.0972488038712488,-2.8589406125912253,0.09115931163003209,0.223283150229327,-2.8003975703602126,0.0499008386251461,0.0841691117886482
