compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI2939,-0.8945927048391358,12.773196898947246,-0.6322668656185981,0.5307033978137965,0.9302625254798715,-7.821994647075389
QI4649,-0.13301794069398376,10.766421018407142,-0.6322164613734121,0.5307360037546431,0.9302625254798715,-7.822026940050477
QI5894,-0.04642409923643953,20.206607827928483,-0.6319713755436508,0.5308945620508205,0.9302625254798715,-7.822183925570223
QI1789,-0.09712776070442786,16.55507718181774,-0.63195422302766,0.5309056598052704,0.9302625254798715,-7.822194910084543
QI2700,0.07703493834278063,14.747490363340722,0.6317646394948311,0.5310283293256434,0.9302625254798715,-7.822316300377826
QI6210,-0.19311334728333307,14.946987882125498,-0.6317108420309804,0.5310631415465069,0.9302625254798715,-7.822350740375057
QI7236,0.053274251809734,14.185226009006556,0.6317080203520167,0.5310649674819015,0.9302625254798715,-7.822352546674782
QI2546,0.13257365695673862,15.821810019001797,0.6308226343816847,0.5316380722077274,0.9307605377858555,-7.822918936292638
QI1295,-0.06973017075172727,14.518142122669067,-0.6306473451316066,0.5317515743554876,0.9307605377858555,-7.823030978049702
QI2010,0.9244976148878976,12.897131094276153,0.6303185397988226,0.5319645145641843,0.9307605377858555,-7.82324106216576
QI4361,-0.10012682242797766,13.792873036038266,-0.6303125746434018,0.5319683781189921,0.9307605377858555,-7.823244872499514
QI1541,0.03624591575647784,18.733814388454505,0.6302432386071463,0.532013287263279,0.9307605377858555,-7.823289159352292
QI1080,0.03917205913555222,13.855309874369292,0.6301934854562237,0.532045513744938,0.9307605377858555,-7.8233209351272235
QI1639,-0.5938383709568793,11.621581750867815,-0.6292831944276914,0.5326353151357444,0.9314638610499588,-7.823901875046367
QI1732,0.05774827759012169,22.001602720944035,0.6292145480358213,0.5326798068365741,0.9314638610499588,-7.82394565118199
QI7762,-0.04294025330739615,14.286217148487026,-0.6286851430751532,0.5330229949052377,0.9317020987520458,-7.824283097901896
QI3121,0.11139456714660767,13.812176246298822,0.6286460149023066,0.5330483644399873,0.9317020987520458,-7.824308027436735
QI7961,-0.027314450582021976,16.218965098223766,-0.6284562454796482,0.5331714142277992,0.9317141423793416,-7.824428912676207
QI3880,-0.18047110731338023,12.136437450097324,-0.6275595199369067,0.5337530680017208,0.9322455003619834,-7.824999652518266
