compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI2468,-0.7438038096604309,21.758449070789446,-14.308478649185568,1.3792000784032482e-17,1.6268476218930079e-15,29.553310758083544
C20:5 LPC,-1.456493304513609,14.349327334810358,-14.150347770992052,2.0217140212952868e-17,2.350169299247753e-15,29.165682494240823
C22:4 CE,0.8966077814660913,18.80239510769932,13.968237544172222,3.151672151274347e-17,3.5810849272438826e-15,28.71567293493707
QI5523,0.8192799172143772,14.284855056543407,13.965883465792237,3.169891906673927e-17,3.5810849272438826e-15,28.709830417834095
QI974,-1.787069942015183,14.219435621395327,-13.757138655508738,5.2983979111868424e-17,5.9025624507818974e-15,28.189157645066732
QI1235,-4.337916735299819,11.51853599038013,-13.721081348269388,5.793026051477265e-17,6.365186569712212e-15,28.09869765343124
QI6965,-2.226846545373979,13.039132943593485,-13.569582400993234,8.44287347944021e-17,9.151390294404043e-15,27.71692702244702
QI7068,-1.1079084857407224,18.149442771984802,-13.539686970471605,9.097243263402745e-17,9.729198428767123e-15,27.641267646211585
QI5864,1.3003587701101083,15.683518078472472,13.4656399489948,1.0949824341407884e-16,1.1556386979267452e-14,27.45340724975512
QI6490,1.1512215010291698,14.664413526322628,13.43161560396018,1.1925880525931934e-16,1.2423050350454552e-14,27.366864765932814
C22:5 CE,0.6079485156163145,21.942369401573362,13.396517056650126,1.302589023852654e-16,1.3394957128618125e-14,27.27744364574087
QI2618,-3.5321431054078616,15.580125237191284,-13.249607311308857,1.887486863270222e-16,1.9163964721886646e-14,26.90154073942357
QI7233,-0.8762754487284035,16.609769277677863,-13.237325018011214,1.9471601779217023e-16,1.952271473388747e-14,26.869994894349485
QI6763,-4.5013988771239255,13.985364934133917,-13.2078449123613,2.0983569512210099e-16,2.0778914945362617e-14,26.79420320248602
QI2610,0.675348678085733,18.844467570226943,13.154018588241684,2.406004715846138e-16,2.3534833933904723e-14,26.65554525587586
QI4642,0.9344070560266733,17.79071552550238,13.123633986582885,2.599586611263952e-16,2.4829037646870136e-14,26.577117432074775
QI1900,0.26234868687055624,23.086225997238625,13.123537892257447,2.600223366584081e-16,2.4829037646870136e-14,26.576869217089136
QI6943,-1.1193287684363007,16.40385682876841,-13.083252667187535,2.8816720542662304e-16,2.7192813585022864e-14,26.472711451073106
QI6452,0.5943504528276016,19.304761138744613,13.042791299281658,3.1956545571656127e-16,2.980505256165742e-14,26.36789793681596
QI6423,0.6552579167527597,19.229080582563533,12.970786561921667,3.843305787867918e-16,3.5433512326998356e-14,26.180874946619692
NH4_C22:4 CE,1.0276648786519473,18.170742672769332,12.837566003815985,5.416424831593429e-16,4.9369481334330555e-14,25.83316561055617
QI1635,-2.747325272594251,10.678751161340353,-12.595590694148406,1.0157611172068746e-15,9.154404405748698e-14,25.195969383196395
QI1510,1.4865350910963429,12.938298385562334,12.551990509921476,1.1384954549190123e-15,1.0097784346892196e-13,25.08037958813588
QI3301,0.6728012876972613,18.776034684091158,12.549610081478345,1.1456157281725345e-15,1.0097784346892196e-13,25.074061905992128
QI7067,-1.130273731767815,16.602089289942537,-12.3848400935961,1.7668780644246541e-15,1.5404487994293643e-13,24.635031423057374
QI6450,0.5293910869887988,20.04732891716837,12.277909764608467,2.3448323182022655e-15,2.0223548413226207e-13,24.348285142458746
C20:4 LPE,-2.3279415838114943,12.529676906974169,-12.231713468315615,2.6509582899308878e-15,2.2620570684612396e-13,24.223957230098886
QI1959,0.6719372488201785,15.094415836220621,12.077869859826144,3.9968505223803335e-15,3.374604004211858e-13,23.807967314654988
QI6768,-2.5135983828360136,10.727791816560504,-12.015784430705908,4.7211515788693354e-15,3.9446205014698893e-13,23.639237489201996
QI1132,-3.4957501228591514,13.256399661188597,-11.933851611331702,5.8860796784274e-15,4.867241762955276e-13,23.415816304503572
QI6303,0.49052724060241104,15.354487449922399,11.77083189736852,9.151656487624521e-15,7.49035068237105e-13,22.968729401904476
QI4606,1.1623046417196967,16.717813136350372,11.694924273762457,1.125261624278906e-14,9.116892412465763e-13,22.759388799139042
QI3177,0.9875939549246606,17.796585990522647,11.594889389135664,1.47919740200659e-14,1.1864642361494857e-12,22.482379634008108
QI1966,-2.55646427692259,17.24589531250256,-11.370386537238971,2.7454801569860928e-14,2.180346172196579e-12,21.856017256672384
QI7014,-2.138286421659352,13.831587505100027,-11.321370173878497,3.1451160488645764e-14,2.4732329243081147e-12,21.71839818746195
QI965,-0.9566700754688817,15.675536467142098,-11.317574162051342,3.1784318872723115e-14,2.475165259010797e-12,21.707727524415766
QI2536,0.9039455653347126,17.02195183073958,11.234756453733377,4.001790412294056e-14,3.0863808554817907e-12,21.474462775973098
QI6648,-2.2024503806899407,14.223866965574688,-11.22170688010883,4.150047108212483e-14,3.1702407480926023e-12,21.437626598646283
QI6273,0.5493726094821767,21.81893631259264,11.129495083933511,5.369872019613129e-14,4.0633720254072554e-12,21.17670609762294
C30:0 DAG,0.9406930939470683,17.01398738308336,11.088252421482267,6.027985488411336e-14,4.51873566378947e-12,21.059651653713818
QI936,-1.2310469551904468,14.79442170489744,-10.977288048763278,8.236347384018191e-14,6.117013182149066e-12,20.743624265919223
C18:1 LPC,-0.7278473891989528,21.57875957403594,-10.911241592751272,9.925481817023494e-14,7.301127090763135e-12,20.554769424650132
QI1499,-0.9174955596537693,17.094701641575117,-10.908146663838165,1.001276623842345e-13,7.301127090763135e-12,20.54590591290521
C32:0 DAG,0.46981953524405284,20.453928842024606,10.898447901839337,1.0291380378864961e-13,7.436681262961789e-12,20.518121802666883
QI1944,0.6205633173292817,21.263215194683127,10.886468485594316,1.0646414718680818e-13,7.624543969512397e-12,20.483787547418938
QI1749,0.37525872383422154,20.758207418912132,10.822837910106875,1.2752005564603393e-13,9.05166695873308e-12,20.301105657966502
QI7096,-0.7165687884799254,20.532746657365678,-10.792411689647192,1.3903874306736684e-13,9.782717176696046e-12,20.21356834655526
C16:1 LPC,-0.685100023568026,18.456208379557655,-10.78427034293412,1.4229648028776769e-13,9.924870159897258e-12,20.190125186259532
QI6651,1.0847787763874805,13.867021949359971,10.76744462151124,1.4927722317233892e-13,1.0322005233321815e-11,20.141648163128952
QI905,-0.7030830738813272,19.32362767216885,-10.740175081207333,1.6133817937619704e-13,1.1060628519457065e-11,20.06300379257058
QI6941,-0.9236252930436599,17.18510951450027,-10.722414773178631,1.6972135592819762e-13,1.1536737253390449e-11,20.011732249382582
QI1030,-1.938709548338391,15.60042112395992,-10.69398833709671,1.8407075028802674e-13,1.2406987294624055e-11,19.929584634515866
QI4699,0.9145851000675016,18.31639453472374,10.561447438043878,2.691130163964932e-13,1.79879625376356e-11,19.545193074332328
NH4_C22:5 CE,0.7029295291326889,21.23010064611899,10.517305855927864,3.0555513677819715e-13,2.0255022744610903e-11,19.416674491661606
QI2543,1.1382088164611677,12.566922632286227,10.465404914787928,3.54878865677303e-13,2.333183099670203e-11,19.265245255164167
QI2647,0.5437228118957549,19.177430124641827,10.450102879520617,3.7091153513393216e-13,2.4187653848042846e-11,19.22053334909188
QI1244,-2.278649655867035,10.55437117775319,-10.431668277461345,3.912069610253547e-13,2.5305411567615887e-11,19.166628458809356
QI5153,-0.7307726810630157,19.089622610925442,-10.415981713049623,4.09363344978635e-13,2.626802712058905e-11,19.120724947995246
QI1550,0.5103518731635113,21.637096209592098,10.41232795638804,4.1371385985159297e-13,2.6336498967219263e-11,19.11002846595107
QI4775,0.8986005431700228,13.94329461047429,10.393475100469006,4.369195744789153e-13,2.7594739424373068e-11,19.054809076694085
QI6393,-0.3466780100275493,23.381438141720288,-10.374257354540674,4.619364448303372e-13,2.894681424987605e-11,18.998474248880985
QI5384,-0.9429816802320552,18.024807583024227,-10.196326308241956,7.75261724608922e-13,4.820445188440437e-11,18.474655004687172
QI6767,-2.1537277325011424,10.515649701261315,-10.104459173719425,1.0144773020588756e-12,6.259324953703262e-11,18.202631545370856
QI3394,0.4558937978159818,19.407641320315253,10.076292867446229,1.1019085743068666e-12,6.746876850775096e-11,18.119016178533126
QI7205,-0.6835263028523002,17.27941082010165,-10.071080053369693,1.1189099108763916e-12,6.799073026620861e-11,18.10353029540707
QI2405,-0.8087256104725782,17.727289750717347,-10.053751836804105,1.1773624626922306e-12,7.100469408461941e-11,18.05202818943276
QI2656,-0.584599609590633,21.679307808419637,-10.023520490468705,1.286864600148467e-12,7.702941013276757e-11,17.962085590765717
QI1907,0.5988557807213404,19.399263568245814,9.98223029648,1.4533363121979323e-12,8.634970785288604e-11,17.839055911771467
QI6104,0.5849233006375307,21.36242942445259,9.956861725490505,1.5662955273383418e-12,9.23768854763297e-11,17.763360864265206
QI1381,-1.216248038594708,15.248591662319019,-9.944630224455203,1.6239029084412352e-12,9.507536663216895e-11,17.72683558458936
QI1444,0.5439792794667007,19.08451370012944,9.890408133446112,1.906326706000267e-12,1.1080178629585609e-10,17.56469441278909
QI5154,-0.7486658697585789,20.23386282833178,-9.880607302183494,1.9624648338135554e-12,1.1324410382747142e-10,17.535347701901433
QI2847,-0.7385731001701679,19.40362078032675,-9.85902175288842,2.092093715173288e-12,1.1986202635289247e-10,17.470671738824485
QI1326,-1.128344000108319,16.5395215402424,-9.813379189672863,2.3955486694849884e-12,1.3627443885063186e-10,17.333723977838787
QI5374,0.8056347418908132,17.313298172765858,9.75083329839917,2.885361571099744e-12,1.6298228987176793e-10,17.145639563719552
QI1439,-2.5470900966776053,12.995085623673333,-9.731874169041204,3.0530482605208395e-12,1.7124825243103255e-10,17.088531313901083
QI6841,-1.814555916981023,12.041612822635992,-9.712254172684359,3.237002556220535e-12,1.8030553821836743e-10,17.029385782546154
QI5591,0.6377676666586503,17.11973179142773,9.65777228438805,3.80900722932908e-12,2.1070377232033486e-10,16.864899084035923
QI1400,1.495265519885825,12.927546142319349,9.600791962496348,4.517465313889053e-12,2.481821183746856e-10,16.69248039808371
QI6151,-3.89468854187254,13.270010244336287,-9.494994389083153,6.207490138105775e-12,3.3870937685541783e-10,16.371295900323723
C34:0 DAG,0.5026893382235684,20.220690904016195,9.4807446260677,6.479661289151649e-12,3.511713729749012e-10,16.32793236217843
QI6131,0.5421404833470653,21.17577764867418,9.466583183237633,6.762136386664067e-12,3.6402077823780194e-10,16.28481334465608
QI6226,0.4881961754283921,20.837978728029288,9.38745587861608,8.58674213949994e-12,4.591617246728601e-10,16.043441862754293
QI5459,0.707326966614751,14.722541593307664,9.367873792824824,9.110758809438816e-12,4.839562676192631e-10,15.983592679711606
QI1403,-0.9884171888751965,15.368109116688819,-9.36218144731878,9.269082910300657e-12,4.891270659442208e-10,15.966186459884913
QI5556,-0.5132134843937983,20.09440481992761,-9.338473957060044,9.959037043951932e-12,5.221008897355454e-10,15.89365155258458
QI1388,0.756476057555906,13.589652146899617,9.32839635262552,1.0267878272613911e-11,5.347964391210142e-10,15.862798120090698
QI6511,3.8298855460683505,12.353593891065495,9.304246747589055,1.1048074257986713e-11,5.717200233762028e-10,15.788813097909507
QI1355,-1.2154099066923258,16.588300649921326,-9.212694510421834,1.4593025003350488e-11,7.503247022556043e-10,15.50770801732456
QI5302,-1.330922440830408,15.472027572540268,-9.101651485067476,2.047985766555807e-11,1.0462989702894348e-9,15.165443933406955
QI6199,-4.090413293683879,13.426506846013122,-9.090004174439139,2.122277698041401e-11,1.0773917351892454e-9,15.1294611653136
QI827,-0.8618984864680694,14.188928420711024,-9.071375514338081,2.2468184578533432e-11,1.133442191851677e-9,15.07187806544906
QI4603,0.9668704482976445,17.864503583622476,9.035585385204794,2.5072610086174534e-11,1.256921284382537e-9,14.961135541282328
QI1768,0.5040432707586078,23.100537508730316,9.024798071445042,2.5916057641011965e-11,1.2911347722891738e-9,14.927728534793786
QI6988,-1.608911444770202,15.598845927382113,-9.002010100072779,2.7793531333647867e-11,1.3761229310320342e-9,14.857113411499014
QI4854,0.5522955742132076,14.490569909719309,8.985545256053408,2.9235255159274714e-11,1.4386256541873772e-9,14.806055652123469
QI6392,-0.39193914254680706,20.019733531838554,-8.981117481071687,2.963573255722312e-11,1.449440310009065e-9,14.792319809455957
QI4676,0.5319830011158366,19.572890296678302,8.976389540800637,3.006949416791633e-11,1.4617418952779205e-9,14.77765034651528
QI6103,0.6811205241503444,19.61973526945621,8.94627401498415,3.2987447266618555e-11,1.5939296055755871e-9,14.684151171427644
QI2414,-0.5707636534553977,19.054163707270895,-8.917655018961609,3.602595740691836e-11,1.7303245770113305e-9,14.595203731063112
QI1060,-1.008454426887921,15.127840246966832,-8.90017253968838,3.8020001762860336e-11,1.8152287746422783e-9,14.540823301545455
QI2430,0.3695786002435,20.454171067542067,8.823717422211859,4.8140801443628535e-11,2.284836499286062e-9,14.302605185915581
QI1376,-1.0294878810243198,16.94582157589965,-8.764123748536237,5.7891263264867716e-11,2.7314460155735524e-9,14.116477118846497
QI1577,0.562067152267339,21.93176915455969,8.71347792520214,6.773689316784376e-11,3.1772960239723672e-9,13.95799172326086
