compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI4037,-0.033448639498686816,12.6543916896415,-0.40144967979658097,0.6901623983184357,0.9930763637627185,-7.9720868835636844
QI2666,-0.19592676861294578,14.53933507978922,-0.4014006176780009,0.6901982312841803,0.9930763637627185,-7.972106957532023
QI1537,0.09190607555663632,20.06567656780364,0.4013458726275138,0.6902382156809819,0.9930763637627185,-7.972129353821805
QI7525,-0.05403970304082506,14.10729956624512,-0.4008894641690255,0.6905715997237005,0.9933778338206244,-7.972315953301307
QI56,-0.0317856159867258,15.111486510548652,-0.40035646926091334,0.69096100520021,0.9937597673858498,-7.972533597963176
QI7596,-0.020754907950115253,14.23263527415885,-0.40011370710054367,0.6911383950696923,0.993836691798853,-7.972632632923986
QI3723,0.18002405922750064,13.51827117658467,0.39991797854902084,0.691281429593634,0.9938641955136294,-7.972712437096257
QI270,0.021386528674524286,14.695585709819726,0.39951030887211564,0.6915793831381215,0.9938991556877335,-7.972878531378459
QI2149,-0.10898503778721746,12.543929843037269,-0.3994444206692693,0.6916275434994856,0.9938991556877335,-7.972905360013857
QI6838,-0.06294688833090589,12.474985186541232,-0.39908574518137807,0.6918897366473311,0.9938991556877335,-7.97305132999598
QI1413,-0.056240717400410034,14.69679526714987,-0.39907492523418564,0.6918976466651381,0.9938991556877335,-7.973055731362596
QI2822,-0.045602025292827975,13.862554797436145,-0.3989623629913271,0.6919799383523013,0.9938991556877335,-7.973101512704582
QI5981,0.023804928277204596,23.574322804779875,0.3988676020124918,0.6920492188649784,0.9938991556877335,-7.973140043976674
QI3861,-0.17214233693400516,12.384268598774293,-0.3986764880184603,0.6921889519685271,0.9939218732079406,-7.973217726236873
QI802,-0.027173481516651776,15.156336124230537,-0.39781882645663513,0.6928161654041431,0.9945349040383853,-7.973565885715401
QI3907,0.1931498927344908,12.9958696059852,0.39716331347180206,0.6932956935478716,0.9945349040383853,-7.973831483254488
QI1903,-0.012265681717316568,22.98952314617525,-0.3971015194901544,0.6933409043417826,0.9945349040383853,-7.973856498218603
QI4762,0.20116488676015187,13.937728890650408,0.39709576838821176,0.6933451121211807,0.9945349040383853,-7.973858826138956
QI3429,0.1148598159091172,11.832700090846615,0.39695187494250495,0.6934503945933593,0.9945349040383853,-7.9739170601695175
