compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI4423,-0.11737362025743536,12.427696036149968,-0.46543061022778637,0.6440723714935508,0.9493949123171534,-7.943839987757252
QI2519,-0.07713189965042311,14.708840406581839,-0.4653705256402095,0.6441150315759507,0.9493949123171534,-7.943868451387254
QI4901,-0.13367033223623004,13.820212323740941,-0.4652786590298209,0.644180259257632,0.9493949123171534,-7.943911963956919
QI2842,0.07263263037168066,11.880134419972217,0.4652029162255678,0.6442340407544804,0.9493949123171534,-7.943947833101047
QI2744,0.03882377303517437,15.419260627842434,0.46517565482777057,0.6442533982972529,0.9493949123171534,-7.943960741731782
QI8000,-0.034439578172017704,10.608443544966093,-0.464468010784575,0.6447559636744584,0.9498655540617912,-7.944295558585905
QI3534,-0.25045550593646837,11.042163525035841,-0.4641646971748786,0.6449714270844917,0.9498655540617912,-7.944438914872595
QI419,-0.05315426282337299,13.419590655870119,-0.4640692824775214,0.6450392127499046,0.9498655540617912,-7.944483991929248
QI6617,0.22507755212676273,13.808630670521408,0.46396537557960355,0.6451130350261203,0.9498655540617912,-7.944533070550787
QI7150,-0.2616801534222386,13.954111423553028,-0.46389239906878743,0.6451648844942823,0.9498655540617912,-7.9445675332387795
QI4630,-0.07310295205306261,16.575018109926713,-0.4631889273431348,0.6456647895387227,0.9503117424785869,-7.944899468124263
QI7095,-0.14715559724066374,13.81105921825351,-0.46299152254702813,0.6458051002840206,0.9503117424785869,-7.9449925244941655
campesterol,-0.08879841776395914,12.72557715819068,-0.4627911450536189,0.6459475373178281,0.9503117424785869,-7.9450869420414465
QI5155,0.12963017483015093,14.181082096367138,0.4626523569355542,0.6460462018361863,0.9503117424785869,-7.945152315065174
QI3461,-0.22478474081786892,12.078519925857234,-0.46263247970753285,0.6460603330925987,0.9503117424785869,-7.9451616761980635
QI6060,-0.08170566995074324,16.830605759057576,-0.4623491787262423,0.6462617537759439,0.9503992730594337,-7.945295052851637
QI844,-0.19853852810177486,15.976293212625956,-0.46221548317555455,0.6463568176710149,0.9503992730594337,-7.945357967950596
QI7478,0.11957170730027933,12.403581789759125,0.46204858628961387,0.6464754976950631,0.950399554071133,-7.945436481823501
QI5651,-0.12087889693372311,13.943972298126283,-0.46169637208405845,0.6467259870796774,0.9505640643402401,-7.945602083054798
QI873,-0.0584255661236881,13.497037121265299,-0.46140142515571253,0.6469357807841875,0.9505640643402401,-7.945740662666233
QI3957,0.07351326285534299,17.482992567208456,0.46137720208687966,0.6469530117780989,0.9505640643402401,-7.945752039881688
QI3416,-0.20035272896999956,12.520148543264474,-0.46122478499202335,0.647061437638413,0.9505640643402401,-7.945823614363448
QI4473,0.15749703850140584,10.847875847199052,0.46100509388807576,0.6472177342787342,0.9505958148560867,-7.945926739279277
QI4610,0.2862721936799524,11.901609489888923,0.4608612523367968,0.6473200773898449,0.9505958148560867,-7.945994233412507
QI5739,0.024687038161967934,21.200601416312573,0.460122093658251,0.6478460970135991,0.9511941321885554,-7.946340736755504
QI673,0.0694524333715254,12.872114573859237,0.45961470947567973,0.6482072807002669,0.9515502559474452,-7.946578270042856
QI1062,0.23648816183785648,11.927784362571055,0.45869692023434827,0.6488608310777672,0.9523353570127667,-7.947007276575377
QI4276,-0.2511584565303089,10.426280058170217,-0.45839193273358436,0.6490780723389382,0.9523700658667372,-7.94714965041656
QI2275,-0.4665346944725215,13.632473575030467,-0.4581627390285464,0.6492413463821453,0.9523700658667372,-7.947256580615825
QI597,0.06897567134085669,12.7788406172617,0.458105381746111,0.649282209554948,0.9523700658667372,-7.947283332343578
QI2182,-0.020534917520386387,19.401680133718664,-0.4579217079991541,0.6494130720014997,0.9523700658667372,-7.947368976404996
QI2248,-0.1677820836732291,11.277970186307083,-0.45773012743425584,0.6495495797880158,0.9523700658667372,-7.947458271062065
